member_id,total_tickets,avg_csat,total_repeat_contacts,total_escalations,avg_resolution_time
16131,1,5.0,0,1,29.5
16152,1,3.0,0,1,12.3
16158,1,5.0,1,0,23.1
16195,1,5.0,0,1,44.7
16199,1,4.0,0,0,10.5
16200,1,5.0,0,0,24.1
16221,1,5.0,0,0,26.6
16242,1,5.0,0,0,61.7
16247,1,3.0,0,1,45.1
16259,1,5.0,0,0,1.0
16270,1,3.0,1,0,54.2
16315,1,5.0,0,0,44.3
16329,1,4.0,0,1,53.8
16336,1,3.0,1,1,4.7
16368,1,4.0,0,0,15.7
16371,1,5.0,0,0,24.8
16373,1,4.0,0,0,26.3
16412,1,5.0,0,0,6.9
16438,1,4.0,0,0,34.0
16450,1,5.0,0,0,12.5
16477,1,5.0,1,0,45.8
16501,1,4.0,0,0,64.6
16549,1,4.0,0,1,54.8
16562,1,5.0,0,0,14.1
16572,1,5.0,0,1,29.9
16575,1,4.0,0,0,51.6
16632,1,2.0,1,1,48.4
16652,1,4.0,0,0,9.3
16662,1,5.0,0,0,44.9
16696,1,5.0,0,0,9.9
16722,1,5.0,0,0,31.6
16734,1,5.0,0,0,20.2
16790,1,4.0,0,0,69.0
16820,1,4.0,0,0,28.4
16822,1,3.0,1,1,18.0
16849,1,4.0,1,0,73.1
16915,1,5.0,0,0,39.1
16940,1,5.0,0,0,21.0
16996,1,5.0,0,0,21.9
17160,1,4.0,1,0,10.2
17191,1,5.0,0,0,30.8
17242,1,5.0,0,0,12.6
17261,1,5.0,1,0,2.0
17267,1,5.0,0,0,54.1
17269,1,5.0,0,0,56.1
17313,1,5.0,0,0,30.5
17334,1,5.0,0,0,19.0
17368,1,5.0,1,0,24.6
17394,1,5.0,0,0,27.2
17429,1,5.0,0,0,23.8
17432,1,4.0,0,0,9.8
17449,1,5.0,0,0,25.8
17452,1,4.0,0,1,38.1
17468,1,5.0,0,0,69.8
17481,1,5.0,0,0,40.2
17527,1,3.0,1,1,46.6
17534,1,5.0,0,0,7.8
17556,1,4.0,0,1,39.2
17571,1,5.0,0,0,10.0
17597,1,5.0,1,0,26.8
17599,1,5.0,0,0,31.5
17654,1,5.0,0,0,55.0
17666,1,5.0,0,0,43.1
17668,2,3.5,0,1,47.25
17686,1,5.0,0,0,20.4
17688,1,5.0,0,0,14.7
17700,1,4.0,0,0,5.6
17701,1,3.0,0,0,7.0
17711,1,5.0,0,1,32.1
17720,1,5.0,0,0,13.8
17739,1,5.0,0,0,45.9
17755,1,5.0,0,0,19.7
17779,1,4.0,0,0,39.2
17782,1,3.0,0,0,52.9
17794,1,4.0,0,0,11.9
17801,1,4.0,0,1,29.8
17883,1,5.0,0,0,31.8
17897,1,5.0,0,0,5.2
17932,1,5.0,0,0,14.2
17961,1,5.0,0,0,18.4
17975,1,5.0,0,0,8.9
17982,1,3.0,0,0,29.0
17989,1,4.0,0,1,7.6
17990,1,4.0,0,0,19.7
18002,1,2.0,0,1,64.0
18003,1,5.0,0,0,15.7
18016,1,4.0,0,0,24.3
18024,1,5.0,0,0,18.0
18027,1,5.0,0,0,24.9
18045,1,5.0,0,0,15.6
18086,1,4.0,0,0,17.9
18095,1,4.0,0,0,30.1
18099,1,4.0,0,1,16.9
18114,1,4.0,0,0,35.9
18137,1,4.0,0,0,14.4
18149,1,3.0,1,0,76.1
18178,1,3.0,0,1,36.9
18240,1,5.0,0,0,27.7
18271,1,5.0,0,0,49.4
18343,1,5.0,0,0,17.7
18372,1,3.0,0,0,51.5
18387,1,5.0,0,0,55.7
18533,1,5.0,0,0,48.8
18605,1,5.0,0,1,47.9
18610,1,3.0,0,0,12.5
18612,1,3.0,0,0,61.1
18663,1,5.0,0,0,14.8
18685,1,4.0,0,0,58.1
18724,1,5.0,0,0,12.5
18739,1,5.0,0,0,11.5
18741,1,5.0,0,0,21.4
18764,1,4.0,0,1,33.3
18786,1,4.0,0,0,7.2
18830,1,5.0,0,0,44.0
18851,1,4.0,0,0,16.4
18886,1,4.0,0,0,23.6
18929,1,5.0,0,0,14.0
18965,1,5.0,0,1,13.6
18986,1,5.0,0,0,19.3
19005,1,3.0,0,1,30.6
19022,1,4.0,0,1,27.0
19041,1,5.0,0,0,18.1
19073,1,5.0,0,0,5.8
19083,1,3.0,0,0,55.6
19143,1,4.0,0,0,10.8
19154,1,5.0,0,0,7.8
19166,1,1.0,1,1,48.1
19193,1,5.0,0,0,43.2
19199,1,4.0,0,0,67.5
19219,1,4.0,0,0,38.0
19245,1,4.0,0,1,33.5
19270,1,3.0,0,0,48.4
19279,1,5.0,0,0,43.3
19296,1,3.0,0,1,8.7
19331,1,5.0,0,0,23.7
19336,1,5.0,0,0,29.2
19342,1,4.0,0,0,6.3
19382,1,3.0,1,0,57.4
19407,1,4.0,0,0,16.6
19409,1,4.0,0,1,35.6
19418,1,4.0,1,0,27.4
19424,1,5.0,1,0,10.3
19427,1,5.0,0,0,1.7
19448,1,4.0,0,0,48.2
19466,1,5.0,0,0,17.7
19475,1,4.0,0,1,56.7
19525,1,5.0,0,0,5.7
19593,1,5.0,0,0,45.5
19607,1,4.0,0,0,50.8
19628,1,5.0,0,0,16.1
19647,1,4.0,0,0,60.0
19651,1,5.0,0,0,18.2
19677,1,3.0,0,0,58.1
19703,1,5.0,1,0,31.3
19753,1,4.0,0,0,13.1
19772,1,5.0,0,0,4.8
19800,1,5.0,0,0,38.3
19810,1,4.0,0,1,38.1
19825,1,5.0,0,0,38.3
19841,1,5.0,0,0,43.8
19855,1,5.0,0,0,32.9
19865,1,5.0,0,0,17.3
19880,1,4.0,0,0,1.8
19881,1,5.0,0,0,36.3
19900,1,4.0,0,0,33.5
19912,1,5.0,0,0,31.2
19929,1,5.0,0,0,34.5
19933,1,5.0,0,0,45.5
19934,1,5.0,1,0,57.4
19970,1,3.0,0,1,19.7
19976,1,5.0,0,0,11.1
19981,1,4.0,0,1,16.7
20002,1,5.0,0,0,23.0
20015,1,4.0,1,0,64.0
20019,1,4.0,0,0,17.3
20035,1,4.0,0,0,6.0
20036,1,5.0,0,0,21.9
20042,1,4.0,0,0,58.0
20099,1,5.0,0,0,30.9
20100,1,5.0,0,1,35.6
20114,1,4.0,0,1,22.6
20118,1,3.0,0,0,47.6
20122,1,4.0,0,0,23.7
20156,1,4.0,0,1,53.0
20197,1,5.0,0,0,28.7
20212,1,5.0,0,0,8.2
20226,1,5.0,0,0,47.1
20290,1,5.0,0,0,22.3
20309,1,4.0,0,0,45.7
20314,1,5.0,1,0,51.2
20323,1,5.0,0,0,54.1
20327,1,4.0,0,0,37.4
20361,1,5.0,0,0,20.7
20373,1,5.0,0,0,42.3
20394,1,5.0,0,0,35.4
20408,1,4.0,0,0,58.3
20412,1,5.0,0,1,45.5
20438,1,4.0,0,0,20.2
20461,1,3.0,0,0,62.7
20465,1,4.0,0,0,11.5
20469,1,5.0,0,0,7.4
20473,1,5.0,0,0,28.0
20478,2,4.0,0,1,51.650000000000006
20488,1,5.0,0,0,16.6
20511,1,5.0,0,0,44.7
20619,1,4.0,0,0,31.9
20645,1,5.0,0,0,17.6
20663,1,4.0,0,0,53.2
20665,1,5.0,0,0,18.6
20674,1,4.0,1,1,13.9
20681,1,5.0,0,1,47.4
20739,1,5.0,0,0,20.3
20765,1,5.0,0,1,52.9
20803,1,5.0,0,0,9.1
20806,1,5.0,0,0,45.0
20834,1,5.0,0,0,14.3
20875,1,4.0,0,0,3.6
20889,1,5.0,0,0,42.0
20907,1,4.0,0,0,52.6
20974,1,5.0,0,0,11.7
20982,1,5.0,0,0,34.7
21007,1,3.0,0,0,59.8
21012,1,4.0,0,0,6.8
21027,1,5.0,0,0,16.9
21096,1,4.0,0,0,13.9
21101,1,4.0,1,0,59.5
21113,1,4.0,0,1,37.9
21128,1,4.0,0,1,20.7
21132,1,4.0,0,0,32.4
21157,1,5.0,0,0,10.7
21159,1,4.0,0,0,70.2
21210,1,5.0,0,0,16.0
21225,1,4.0,0,0,24.1
21235,1,5.0,0,0,8.2
21236,1,5.0,0,0,11.6
21247,1,5.0,0,0,42.6
21250,1,3.0,0,0,40.7
21281,1,3.0,1,1,53.6
21306,1,3.0,1,1,19.1
21383,1,3.0,0,1,42.2
21387,1,4.0,0,0,50.5
21391,1,2.0,0,1,12.5
21401,1,5.0,0,0,9.2
21438,1,5.0,0,1,17.5
21445,1,5.0,0,0,40.8
21485,1,4.0,0,1,54.5
21517,1,5.0,0,0,41.7
21529,1,5.0,1,0,24.2
21544,1,3.0,0,1,8.1
21548,1,4.0,0,0,23.3
21549,1,5.0,0,0,9.9
21557,1,5.0,0,0,64.0
21570,1,5.0,1,0,39.6
21573,1,4.0,0,0,45.8
21601,1,5.0,0,1,43.2
21634,1,5.0,0,0,37.3
21659,1,3.0,1,0,72.8
21682,1,5.0,1,0,32.3
21685,1,5.0,0,0,16.9
21710,1,5.0,0,0,35.3
21726,1,4.0,0,0,9.6
21756,1,3.0,0,1,61.4
21820,1,5.0,0,0,7.4
21823,1,3.0,1,1,49.8
21825,1,4.0,0,1,5.1
21868,1,4.0,0,0,32.1
21879,1,5.0,0,0,45.6
21880,1,5.0,0,0,23.2
21909,1,4.0,0,0,9.9
21929,1,4.0,0,0,49.8
21984,1,5.0,0,0,27.3
22021,1,5.0,0,0,15.4
22034,1,5.0,0,0,34.7
22036,1,3.0,1,0,63.3
22049,1,5.0,1,0,38.3
22064,1,5.0,0,0,26.9
22065,1,5.0,0,0,22.9
22111,1,5.0,0,0,21.5
22156,1,4.0,0,1,29.2
22189,1,5.0,0,0,17.4
22209,1,4.0,0,0,6.4
22244,1,3.0,0,1,46.2
22255,1,4.0,1,1,47.3
22279,1,4.0,1,1,24.5
22300,1,5.0,0,0,9.2
22330,1,5.0,0,0,23.2
22351,1,4.0,0,0,50.0
22385,1,3.0,0,1,15.0
22398,1,4.0,0,1,30.2
22412,1,5.0,0,0,46.9
22428,1,5.0,1,0,42.4
22432,1,4.0,0,0,16.6
22453,1,2.0,1,1,54.1
22524,1,5.0,0,1,45.3
22530,1,5.0,0,0,27.6
22545,1,5.0,0,0,9.1
22549,1,4.0,0,1,8.0
22550,1,5.0,0,0,41.6
22566,1,3.0,1,0,53.2
22576,1,3.0,0,0,9.6
22622,1,2.0,1,1,55.1
22641,1,5.0,0,0,13.8
22651,1,5.0,0,0,8.2
22656,1,4.0,1,0,33.5
22662,1,4.0,0,1,22.5
22683,1,4.0,1,1,8.1
22712,1,5.0,0,0,11.1
22713,1,3.0,0,0,12.4
22723,1,4.0,0,0,73.0
22731,1,4.0,0,0,16.4
22735,1,5.0,0,0,20.5
22740,1,2.0,1,1,45.7
22751,1,4.0,0,1,5.3
22756,2,5.0,0,0,33.05
22776,1,4.0,0,1,57.6
22784,1,4.0,0,1,35.1
22808,1,5.0,0,0,11.4
22814,1,5.0,0,0,35.6
22868,1,5.0,0,0,16.3
22918,1,5.0,0,1,38.1
22936,1,5.0,0,0,53.5
22951,1,5.0,0,0,17.6
22966,1,5.0,0,0,48.2
22968,1,5.0,0,0,40.8
22999,1,4.0,0,1,41.2
23059,1,5.0,1,0,17.8
23065,1,5.0,0,0,35.6
23070,1,5.0,0,0,60.1
23085,1,3.0,0,1,62.3
23104,1,4.0,0,0,18.1
23107,1,5.0,0,1,11.9
23123,1,4.0,1,1,9.6
23128,1,5.0,0,0,12.5
23136,1,5.0,0,0,8.7
23139,1,5.0,0,0,11.3
23146,1,5.0,0,0,25.8
23161,1,4.0,0,1,6.5
23164,1,5.0,0,0,9.8
23167,1,4.0,1,0,31.7
23173,1,5.0,0,0,44.7
23205,1,5.0,0,0,37.4
23208,1,4.0,0,0,38.6
23254,1,5.0,0,0,29.9
23255,1,5.0,0,0,18.8
23298,1,4.0,0,0,60.4
23301,1,5.0,0,0,28.8
23314,1,5.0,0,0,15.3
23334,1,4.0,0,0,37.7
23338,1,5.0,0,0,58.8
23354,1,5.0,0,0,34.5
23373,1,5.0,1,0,10.7
23391,1,5.0,0,0,10.7
23438,1,5.0,0,0,23.3
23506,1,4.0,0,0,49.3
23513,1,5.0,0,0,25.8
23526,1,4.0,0,1,40.4
23547,1,5.0,0,0,42.9
23551,1,5.0,0,0,2.5
23585,1,5.0,0,0,19.2
23627,1,5.0,0,1,33.3
23639,1,4.0,0,1,15.4
23675,1,5.0,0,0,57.4
23688,1,3.0,0,1,30.5
23689,1,4.0,0,0,55.4
23702,1,5.0,0,0,8.6
23713,1,5.0,0,0,15.0
23715,1,5.0,1,0,29.2
23735,1,5.0,1,0,56.1
23738,1,5.0,1,0,59.5
23763,1,4.0,1,0,42.2
23764,1,4.0,0,1,42.8
23809,1,3.0,1,0,15.1
23829,1,3.0,0,0,54.1
23830,1,4.0,1,0,21.7
23831,1,5.0,1,0,22.1
23835,1,5.0,1,0,22.1
23849,1,3.0,0,0,65.9
23854,1,5.0,0,0,25.7
23882,1,5.0,0,0,14.6
23923,1,5.0,1,0,4.0
23945,1,5.0,0,0,64.9
23972,1,3.0,0,1,53.2
23985,1,5.0,0,0,13.4
23986,1,4.0,1,0,55.1
23987,1,4.0,1,1,51.9
23988,1,5.0,0,0,25.5
24023,1,3.0,0,1,21.2
24067,1,4.0,0,0,51.0
24091,1,4.0,0,0,22.4
24099,1,4.0,0,1,29.6
24124,1,3.0,0,1,52.0
24130,1,5.0,0,0,33.8
24149,1,5.0,0,0,7.9
24162,2,4.5,0,0,24.3
24168,1,5.0,0,0,32.5
24175,1,5.0,0,0,35.1
24185,1,3.0,0,0,48.4
24205,1,5.0,1,0,11.5
24232,1,5.0,0,0,40.4
24250,1,5.0,0,0,17.5
24283,1,4.0,0,0,45.9
24289,1,5.0,0,0,13.3
24304,1,4.0,0,1,17.1
24333,1,5.0,0,0,47.3
24343,1,5.0,1,0,9.5
24358,1,5.0,0,0,15.4
24422,1,3.0,1,1,58.8
24426,1,5.0,0,0,14.5
24433,1,4.0,0,1,13.1
24472,1,4.0,0,0,53.8
24489,1,5.0,0,0,38.4
24518,1,5.0,0,0,18.2
24539,1,4.0,0,0,6.5
24607,1,5.0,0,0,6.2
24646,1,4.0,1,1,44.3
24659,1,2.0,1,1,62.2
24719,1,5.0,0,0,15.6
24723,1,4.0,0,1,28.1
24729,1,5.0,0,0,45.7
24758,1,4.0,0,1,15.5
24769,1,5.0,1,0,62.1
24770,1,2.0,0,1,69.1
24812,1,5.0,0,0,3.9
24883,2,4.5,0,1,36.5
24904,1,5.0,0,0,6.4
24927,1,5.0,0,0,57.7
24930,1,5.0,0,0,7.0
24976,1,2.0,0,1,48.6
25013,1,4.0,1,0,28.4
25022,1,4.0,0,0,57.3
25033,1,5.0,0,0,22.5
25064,1,3.0,1,0,50.7
25086,1,4.0,0,0,30.7
25093,1,5.0,0,0,45.2
25141,1,4.0,0,1,27.1
25173,1,4.0,0,0,64.2
25175,1,4.0,0,0,24.0
25228,1,4.0,1,1,46.5
25249,1,2.0,0,1,49.7
25285,1,4.0,0,0,7.6
25293,1,5.0,0,0,20.8
25356,1,3.0,0,0,60.1
25367,1,5.0,0,0,18.8
25396,1,4.0,0,1,55.8
25433,1,5.0,1,0,27.8
25434,1,5.0,0,0,50.1
25478,1,5.0,0,1,33.8
25479,1,5.0,1,0,22.6
25482,1,5.0,0,0,71.1
25483,1,4.0,0,0,57.8
25518,1,5.0,0,0,10.5
25527,1,5.0,0,0,22.8
25552,1,4.0,0,0,10.8
25554,1,5.0,1,0,36.9
25588,1,4.0,0,1,18.2
25617,1,5.0,0,0,11.4
25666,1,5.0,0,0,10.3
25685,1,3.0,1,0,55.4
25706,1,5.0,0,0,33.7
25738,1,5.0,0,0,14.2
25747,1,5.0,0,0,12.2
25758,1,4.0,0,0,23.0
25761,1,5.0,0,1,38.6
25766,1,5.0,0,0,12.9
25767,1,4.0,0,0,17.3
25774,1,4.0,0,0,41.0
25781,1,5.0,0,0,13.9
25858,1,5.0,0,0,8.9
25934,1,3.0,1,0,57.2
25945,1,5.0,0,0,37.7
25965,1,4.0,0,0,5.8
26027,1,4.0,0,0,32.7
26039,1,4.0,0,0,15.7
26077,1,4.0,1,0,50.6
26102,1,4.0,0,1,45.3
26108,1,5.0,0,0,27.3
26149,1,4.0,1,1,31.2
26175,1,4.0,0,1,30.5
26210,1,5.0,0,0,34.9
26232,1,4.0,0,0,23.4
26234,1,5.0,0,0,11.7
26243,1,3.0,0,1,59.9
26252,1,4.0,0,1,39.6
26255,1,5.0,0,0,32.9
26277,1,3.0,1,0,56.4
26278,1,2.0,0,1,77.8
26302,1,4.0,0,0,17.0
26366,1,4.0,0,0,10.2
26383,1,5.0,0,0,6.4
26385,1,5.0,0,0,36.4
26438,1,5.0,0,0,36.5
26486,1,5.0,0,1,31.4
26538,1,5.0,0,0,14.8
26596,1,5.0,1,0,49.4
26701,1,5.0,0,0,18.1
26716,1,5.0,0,0,16.4
26719,1,3.0,0,1,39.0
26763,1,5.0,0,0,46.6
26767,1,5.0,0,1,25.6
26769,1,4.0,0,0,55.2
26788,1,5.0,0,0,36.3
26815,1,4.0,1,1,46.9
26864,1,5.0,1,0,49.4
26869,1,5.0,0,0,13.3
26905,1,3.0,0,1,34.6
26931,2,3.5,0,1,33.8
26943,1,5.0,1,0,42.2
26959,1,5.0,0,0,14.0
26979,1,3.0,0,0,56.8
26985,1,4.0,0,0,44.9
26995,1,4.0,0,0,19.2
27091,1,5.0,0,0,9.7
27104,1,5.0,0,0,21.3
27107,1,4.0,0,0,15.2
27132,1,3.0,0,1,53.9
27135,1,4.0,0,0,55.1
27146,1,5.0,0,0,20.1
27156,1,5.0,0,1,19.3
27161,1,5.0,0,0,29.0
27174,1,5.0,0,0,8.9
27189,1,3.0,0,1,62.4
27202,1,3.0,1,0,56.7
27216,1,5.0,0,0,20.1
27230,1,5.0,0,0,20.4
27257,1,5.0,0,0,52.2
27270,1,5.0,0,0,37.7
27299,1,5.0,0,0,18.6
27343,1,5.0,0,0,11.9
27345,1,4.0,0,0,15.6
27371,1,3.0,0,0,57.4
27400,1,5.0,0,0,6.8
27407,1,5.0,0,0,73.1
27415,1,2.0,1,1,37.3
27417,1,5.0,0,1,34.9
27432,1,5.0,0,0,12.6
27491,1,5.0,0,0,29.0
27500,1,3.0,0,1,43.8
27557,1,5.0,0,0,8.5
27587,1,5.0,0,0,32.7
27629,1,4.0,0,0,1.0
27631,1,2.0,0,1,34.1
27632,1,4.0,1,0,18.1
27636,1,5.0,0,0,12.4
27639,1,4.0,0,1,23.4
27663,1,5.0,0,0,18.8
27667,1,4.0,0,0,40.0
27756,1,4.0,0,1,49.6
27774,1,5.0,0,0,57.5
27779,1,5.0,0,0,51.6
27820,1,5.0,0,0,22.5
27868,1,5.0,0,0,8.9
27875,1,5.0,0,1,40.2
27901,1,5.0,0,0,43.2
27920,1,5.0,0,0,14.8
27926,1,4.0,0,0,12.6
27928,1,5.0,0,0,54.2
27932,1,5.0,0,0,38.8
27944,1,3.0,0,0,11.4
27962,1,4.0,1,1,66.0
27981,1,5.0,0,0,47.4
27997,1,3.0,0,1,55.5
28018,1,2.0,0,1,51.1
28106,1,5.0,0,0,40.4
28226,1,5.0,0,0,15.2
28236,1,5.0,0,0,11.2
28239,1,5.0,0,0,9.0
28244,1,5.0,0,0,26.3
28262,1,5.0,0,0,19.7
28265,1,5.0,0,0,17.6
28276,1,5.0,1,0,29.9
28309,1,5.0,0,0,23.4
28314,1,5.0,1,0,26.6
28336,1,2.0,1,0,54.0
28340,1,4.0,0,1,44.3
28363,2,4.5,0,1,21.4
28369,1,5.0,0,0,14.9
28401,1,5.0,0,0,8.9
28408,1,5.0,0,0,19.7
28426,1,5.0,0,0,41.8
28445,1,5.0,0,0,5.3
28474,1,5.0,0,0,9.7
28524,1,4.0,0,0,20.0
28525,1,2.0,0,1,51.8
28544,1,5.0,1,0,41.2
28546,1,5.0,0,0,10.1
28570,1,3.0,0,0,50.5
28586,1,4.0,1,0,32.8
28588,1,3.0,0,1,53.6
28590,1,5.0,0,0,45.7
28593,1,5.0,0,0,21.8
28596,1,4.0,0,1,36.4
28616,1,5.0,0,0,30.5
28637,1,5.0,0,0,36.5
28640,1,5.0,0,0,4.8
28652,1,5.0,0,0,17.0
28664,1,5.0,0,0,46.3
28670,1,5.0,0,0,19.9
28677,1,4.0,0,0,14.1
28686,1,5.0,0,0,30.6
28697,1,4.0,0,1,34.5
28703,1,5.0,0,0,28.0
28719,1,4.0,1,0,45.1
28721,1,4.0,0,0,8.0
28753,1,5.0,0,0,15.6
28764,1,4.0,0,0,12.9
28784,1,5.0,0,1,47.0
28788,1,3.0,0,0,62.6
28795,1,4.0,0,0,12.6
28807,1,5.0,0,0,15.4
28812,1,5.0,0,0,32.1
28833,1,4.0,0,1,12.0
28843,1,5.0,1,0,18.8
28875,1,5.0,0,0,44.3
28887,1,4.0,0,0,6.2
28903,1,5.0,0,0,23.8
28916,1,4.0,0,0,35.0
28928,1,3.0,1,0,58.3
28943,1,5.0,0,0,8.1
28989,1,4.0,0,0,15.6
29006,1,5.0,0,0,58.1
29010,1,5.0,0,1,39.8
29017,1,3.0,0,0,15.7
29032,1,5.0,1,0,13.3
29046,1,5.0,0,0,46.0
29053,1,5.0,1,0,44.8
29072,1,5.0,0,0,38.1
29091,1,5.0,0,0,42.8
29122,1,4.0,0,0,52.6
29139,1,4.0,0,1,44.3
29156,1,5.0,1,0,71.8
29168,1,4.0,1,1,54.1
29226,1,4.0,0,1,28.4
29232,1,3.0,0,0,68.3
29240,1,3.0,0,1,75.9
29258,1,4.0,0,0,5.1
29261,1,5.0,0,0,9.2
29265,1,5.0,0,0,57.3
29296,1,3.0,0,0,9.5
29304,1,4.0,1,0,21.8
29341,1,5.0,1,0,45.2
29348,1,5.0,0,0,27.4
29377,1,4.0,0,0,16.5
29444,1,4.0,0,0,11.3
29468,1,4.0,0,0,43.8
29472,2,4.5,1,1,12.399999999999999
29487,1,5.0,0,0,10.6
29503,1,5.0,0,0,6.4
29505,1,3.0,1,1,38.8
29542,1,4.0,0,1,44.3
29550,1,5.0,0,1,43.0
29566,1,5.0,1,0,18.1
29570,1,4.0,1,0,67.9
29601,1,5.0,0,0,47.7
29604,1,4.0,0,0,64.8
29621,1,3.0,0,0,52.7
29638,1,3.0,1,0,76.7
29650,1,5.0,0,0,9.1
29667,1,5.0,0,0,26.0
29695,1,5.0,0,0,12.3
29729,1,5.0,0,0,11.5
29747,1,5.0,0,0,13.0
29762,1,4.0,0,0,44.8
29763,1,4.0,0,0,14.8
29765,1,5.0,1,0,52.6
29813,1,5.0,1,0,34.0
29820,1,2.0,1,1,52.2
29847,1,5.0,0,0,45.7
29862,1,4.0,1,0,61.4
29884,1,5.0,0,1,38.2
29927,1,5.0,0,0,50.6
29940,1,5.0,0,0,21.6
29960,1,4.0,0,1,9.7
29970,1,5.0,0,0,45.3
30007,1,5.0,0,1,29.1
30011,1,5.0,0,0,48.9
30018,1,4.0,0,0,12.0
30026,1,4.0,1,1,34.5
30029,1,4.0,0,0,21.0
30036,1,5.0,0,0,22.7
30047,1,5.0,0,0,4.3
30066,1,4.0,0,0,48.3
30079,1,5.0,0,0,42.6
30086,1,5.0,0,0,16.6
30105,1,3.0,0,0,50.2
30122,1,4.0,0,0,55.0
30124,1,4.0,0,0,7.3
30178,1,5.0,0,0,54.3
30181,1,3.0,1,0,63.7
30191,1,4.0,0,1,14.5
30231,1,5.0,0,0,12.6
30253,1,5.0,0,0,8.3
30278,1,3.0,0,1,51.2
30307,1,3.0,1,1,68.5
30330,1,5.0,0,0,40.7
30351,1,5.0,0,0,37.8
30359,1,3.0,1,1,31.1
30365,1,5.0,0,0,13.3
30381,1,5.0,0,0,31.8
30430,1,5.0,0,0,11.5
30449,1,4.0,1,0,11.8
30497,1,5.0,0,0,9.8
30552,1,4.0,0,1,19.7
30604,1,4.0,0,0,17.1
30623,1,5.0,0,0,29.5
30660,1,5.0,0,0,49.3
30685,1,5.0,0,1,43.6
30739,1,4.0,0,0,53.8
30779,1,4.0,1,0,50.5
30868,1,5.0,0,0,43.5
30882,1,4.0,0,0,44.7
30885,1,5.0,1,0,61.5
30886,1,3.0,1,0,21.0
30955,1,4.0,0,1,46.7
31022,1,4.0,0,0,19.3
31051,1,5.0,0,0,11.9
31065,1,5.0,0,0,33.4
31084,1,5.0,0,0,25.3
31085,1,5.0,0,0,5.9
31099,1,5.0,0,0,10.5
31136,1,5.0,0,0,33.7
31140,1,5.0,0,0,47.6
31167,1,4.0,1,0,57.3
31186,1,4.0,1,0,4.5
31245,1,5.0,0,0,25.2
31266,1,5.0,0,0,11.6
31275,1,5.0,0,0,8.7
31281,1,3.0,0,1,28.9
31292,1,4.0,1,0,3.0
31310,1,4.0,0,0,17.2
31352,1,4.0,0,0,8.4
31448,1,4.0,0,0,58.8
31450,1,4.0,0,1,39.3
31457,1,5.0,0,0,40.9
31466,2,3.5,1,0,52.15
31489,1,5.0,0,0,32.0
31499,1,4.0,0,1,48.5
31540,1,5.0,0,0,12.1
31582,1,4.0,0,0,13.7
31638,1,3.0,0,0,54.9
31664,1,5.0,1,0,35.5
31687,1,5.0,1,0,37.9
31694,1,4.0,0,0,12.5
31719,1,5.0,1,0,25.4
31732,1,3.0,0,0,59.5
31735,1,5.0,0,0,22.8
31741,1,4.0,0,1,7.7
31753,1,5.0,0,0,16.3
31758,1,4.0,0,1,20.9
31759,1,4.0,0,0,51.5
31780,2,4.0,1,1,40.65
31819,1,4.0,0,0,14.9
31838,1,3.0,0,0,18.0
31850,1,4.0,0,0,22.5
31860,1,5.0,1,0,47.1
31885,1,4.0,0,0,48.2
31891,1,4.0,1,0,22.2
31918,1,5.0,1,0,14.0
31979,1,5.0,0,0,13.7
32058,1,5.0,0,0,6.6
32093,1,5.0,0,0,28.4
32119,1,5.0,0,0,39.5
32145,1,5.0,0,1,9.2
32171,1,5.0,0,0,49.3
32176,1,5.0,0,0,38.2
32178,1,5.0,1,0,24.0
32191,1,4.0,0,0,57.8
32216,1,4.0,1,1,31.4
32217,1,5.0,0,0,10.7
32226,1,4.0,1,0,56.5
32235,1,5.0,0,0,8.5
32246,1,5.0,0,0,3.6
32262,1,5.0,0,0,11.7
32288,2,4.0,1,0,58.349999999999994
32289,1,4.0,0,1,12.0
32301,1,4.0,0,0,11.6
32321,1,5.0,1,0,23.3
32335,1,5.0,0,0,32.0
32355,1,5.0,1,0,38.1
32370,1,5.0,0,0,4.1
32373,1,3.0,0,1,35.0
32375,1,5.0,0,0,12.0
32385,1,5.0,1,0,35.8
32416,1,5.0,0,1,46.6
32439,1,3.0,1,1,29.3
32466,1,5.0,0,0,46.9
32471,1,4.0,0,0,18.2
32479,1,3.0,0,1,33.5
32492,1,4.0,0,0,5.7
32499,1,5.0,1,0,45.5
32571,1,5.0,0,0,36.1
32593,1,5.0,0,0,11.2
32622,1,5.0,0,0,18.2
32626,1,5.0,1,0,29.8
32684,1,5.0,0,1,15.3
32762,1,5.0,0,0,20.5
32774,1,4.0,0,1,44.8
32794,1,5.0,1,0,44.7
32818,1,5.0,0,0,33.8
32848,1,5.0,0,0,19.9
32858,1,5.0,0,0,36.4
32862,1,3.0,0,1,56.1
32908,1,5.0,0,0,15.7
32909,1,5.0,1,0,22.1
32930,1,5.0,0,1,31.7
32984,1,5.0,0,0,7.5
32987,1,3.0,0,1,33.1
32994,1,5.0,0,0,28.9
33002,1,5.0,0,0,10.4
33008,1,5.0,0,1,63.3
33019,1,5.0,0,0,9.0
33034,1,4.0,0,1,46.0
33048,1,4.0,0,0,30.8
33049,1,5.0,0,0,38.1
33083,1,5.0,0,0,14.2
33092,1,5.0,0,0,40.6
33095,1,4.0,0,0,18.7
33103,1,4.0,0,0,19.5
33122,1,4.0,0,1,67.6
33132,1,4.0,1,1,45.5
33134,1,4.0,0,0,38.8
