ticket_id,member_id,contact_date,channel,issue_category,resolution_time_hours,first_contact_resolution,escalated,csat_score,repeat_contact_flag
404,98764,2024-05-03,Phone,App Bug,52.5,1,0,4,0
405,138912,2024-02-28,Phone,Billing,13.2,1,0,5,0
406,145962,2024-01-08,Phone,Strap Replacement,15.1,1,0,5,0
407,20907,2024-09-19,Email,Sync Issues,52.6,1,0,4,0
408,631,2024-07-30,Chat,Billing,17.6,1,0,5,0
409,178235,2024-02-28,Phone,Strap Replacement,15.7,1,0,5,0
410,170841,2024-11-07,Chat,Billing,20.7,1,0,5,0
411,79883,2024-03-07,Phone,Battery Drain,63.5,1,0,3,0
412,144165,2024-04-28,Email,Billing,22.0,1,0,5,0
413,56150,2024-06-04,Phone,Sync Issues,31.7,1,0,5,0
414,107968,2024-09-05,Phone,Strap Replacement,17.8,1,0,5,0
415,89372,2024-04-21,Chat,Billing,11.5,1,1,4,0
416,136313,2024-12-04,Chat,Billing,24.6,1,0,4,0
417,120080,2024-12-30,Chat,Sync Issues,28.1,0,0,5,1
418,118708,2024-11-17,Chat,Battery Drain,52.9,1,0,5,0
419,151593,2024-03-16,Email,App Bug,48.6,1,0,4,0
420,89169,2024-10-23,Chat,App Bug,10.7,1,1,4,0
421,14001,2024-06-21,Chat,Strap Replacement,14.3,1,0,5,0
422,99761,2024-04-11,Email,Strap Replacement,4.9,1,0,5,0
423,30018,2024-09-25,Chat,Onboarding/Setup,12.0,1,0,4,0
424,1287,2024-03-15,Email,Sync Issues,41.3,0,0,5,1
425,31758,2024-05-10,Chat,Shipping Delay,20.9,1,1,4,0
426,131051,2024-05-13,Email,Battery Drain,54.8,0,0,5,1
427,143757,2024-01-08,Email,Battery Drain,40.6,1,0,5,0
428,196621,2024-04-04,Email,Sync Issues,42.0,1,0,5,0
429,53554,2024-08-06,Chat,Onboarding/Setup,19.4,1,0,4,0
430,87038,2024-06-09,Phone,Battery Drain,57.1,0,1,3,1
431,50013,2024-10-11,Phone,App Bug,10.4,1,0,5,0
432,25367,2024-09-01,Phone,Billing,18.8,1,0,5,0
433,15105,2024-07-08,Chat,Onboarding/Setup,11.3,1,0,5,0
434,127391,2024-08-21,Chat,Billing,16.3,0,0,5,1
435,130332,2024-04-07,Phone,App Bug,41.6,0,1,4,1
436,88578,2024-12-28,Chat,Shipping Delay,23.6,1,0,5,0
437,51671,2024-12-06,Chat,Onboarding/Setup,15.9,1,0,5,0
438,33034,2024-01-12,Chat,Battery Drain,46.0,1,1,4,0
439,171666,2024-08-18,Email,Shipping Delay,20.8,1,0,5,0
440,93999,2024-08-11,Chat,Onboarding/Setup,7.6,1,0,5,0
441,140257,2024-10-07,Email,Strap Replacement,14.3,1,0,5,0
442,29122,2024-01-30,Email,Sync Issues,52.6,1,0,4,0
443,174320,2024-12-12,Email,Sync Issues,24.1,1,0,5,0
444,163876,2024-08-22,Chat,Onboarding/Setup,3.2,1,1,5,0
445,6327,2024-06-17,Email,Onboarding/Setup,12.3,1,0,5,0
446,96692,2024-12-17,Phone,App Bug,35.8,1,0,5,0
447,71552,2024-03-08,Chat,Onboarding/Setup,15.0,1,0,5,0
448,150550,2024-02-01,Phone,Sync Issues,30.8,1,0,5,0
449,178824,2024-05-14,Chat,Strap Replacement,10.5,1,0,4,0
450,23831,2024-09-12,Email,Billing,22.1,0,0,5,1
451,1763,2024-11-23,Chat,Billing,18.6,1,0,3,0
452,16822,2024-02-23,Chat,Billing,18.0,0,1,3,1
453,44185,2024-04-05,Phone,Billing,20.6,1,1,4,0
454,169896,2024-12-19,Phone,Battery Drain,59.0,1,1,4,0
455,70407,2024-12-28,Email,Sync Issues,37.7,1,1,5,0
456,87001,2024-01-15,Chat,Billing,18.5,0,0,4,1
457,59478,2024-04-01,Phone,Battery Drain,33.7,1,0,5,0
458,155099,2024-07-29,Email,Shipping Delay,20.7,1,1,4,0
459,185015,2024-11-06,Chat,Billing,21.1,1,0,3,0
460,19772,2024-12-31,Email,Strap Replacement,4.8,1,0,5,0
461,61122,2024-09-25,Chat,App Bug,47.0,1,1,4,0
462,47358,2024-11-20,Chat,Billing,14.7,0,0,5,1
463,65820,2024-02-28,Chat,App Bug,16.5,1,0,5,0
464,182096,2024-01-20,Chat,Battery Drain,50.1,1,0,5,0
465,72826,2024-05-02,Email,Sync Issues,26.9,1,0,5,0
466,23255,2024-07-05,Phone,Billing,18.8,1,0,5,0
467,81051,2024-07-27,Chat,App Bug,49.7,0,0,3,1
468,107529,2024-12-08,Email,App Bug,49.4,1,0,3,0
469,52608,2024-03-22,Email,Sync Issues,18.1,1,1,5,0
470,55535,2024-08-29,Chat,Battery Drain,63.9,1,0,4,0
471,67632,2024-06-24,Email,Onboarding/Setup,15.5,1,0,5,0
472,60189,2024-06-17,Chat,Battery Drain,44.6,1,1,3,0
473,69350,2024-06-13,Chat,Battery Drain,61.3,1,0,3,0
474,9955,2024-08-15,Chat,Billing,26.6,1,0,5,0
475,178816,2024-09-30,Email,Shipping Delay,23.9,1,0,4,0
476,136040,2024-05-19,Phone,Strap Replacement,16.8,1,0,5,0
477,197657,2024-12-15,Email,Onboarding/Setup,13.4,1,0,4,0
478,9639,2024-07-10,Email,Billing,19.4,1,0,5,0
479,1984,2024-08-08,Email,Sync Issues,22.9,1,1,4,0
480,67167,2024-12-20,Chat,Strap Replacement,18.3,1,0,5,0
481,95345,2024-08-07,Chat,Battery Drain,54.1,1,0,4,0
482,106979,2024-12-24,Chat,Battery Drain,43.6,1,0,5,0
483,112972,2024-05-09,Email,App Bug,6.7,0,1,5,1
484,194510,2024-04-17,Phone,Battery Drain,60.1,1,0,5,0
485,189994,2024-07-29,Chat,Sync Issues,37.1,0,1,5,1
486,170457,2024-05-30,Chat,Billing,23.3,1,0,5,0
487,103890,2024-04-27,Chat,Shipping Delay,17.1,1,0,5,0
488,97345,2024-07-22,Email,Billing,14.6,1,0,4,0
489,166445,2024-12-11,Chat,Strap Replacement,11.0,1,0,5,0
490,162785,2024-12-28,Chat,Sync Issues,49.1,0,0,4,1
491,179052,2024-11-06,Chat,Sync Issues,32.9,0,0,5,1
492,69615,2024-03-16,Email,App Bug,68.1,1,0,4,0
493,173888,2024-05-25,Chat,Shipping Delay,28.4,1,0,5,0
494,6671,2024-12-01,Email,Battery Drain,63.8,0,1,3,1
495,153368,2024-06-05,Email,Sync Issues,49.4,1,0,4,0
496,41393,2024-12-13,Phone,App Bug,41.0,0,1,4,1
497,3907,2024-07-09,Phone,Battery Drain,50.7,1,0,4,0
498,11318,2024-11-15,Chat,Onboarding/Setup,8.7,1,0,4,0
499,15210,2024-05-22,Chat,Battery Drain,46.8,1,0,5,0
500,64389,2024-11-18,Chat,Billing,21.3,1,0,5,0
501,124419,2024-12-02,Chat,Sync Issues,29.6,0,1,4,1
502,106439,2024-02-06,Chat,Billing,13.8,1,0,5,0
503,13866,2024-11-05,Email,Onboarding/Setup,16.5,1,0,4,0
504,68889,2024-05-31,Email,Sync Issues,25.6,1,0,5,0
505,66161,2024-02-26,Chat,Billing,19.4,1,0,5,0
506,105448,2024-01-01,Email,App Bug,23.0,1,1,3,0
507,78883,2024-06-15,Chat,Strap Replacement,12.6,1,0,5,0
508,101460,2024-03-10,Chat,Onboarding/Setup,11.0,1,0,5,0
509,78953,2024-07-22,Chat,Battery Drain,35.7,1,1,3,0
510,52242,2024-03-18,Chat,Strap Replacement,11.9,1,0,5,0
511,40113,2024-01-21,Chat,Sync Issues,32.3,1,0,5,0
512,170476,2024-06-08,Chat,Strap Replacement,16.9,1,0,5,0
513,119100,2024-10-17,Chat,Sync Issues,55.9,1,1,3,0
514,81818,2024-09-08,Chat,Onboarding/Setup,14.5,1,0,5,0
515,45857,2024-03-12,Chat,Strap Replacement,17.6,1,0,5,0
516,40739,2024-11-18,Email,Sync Issues,52.2,0,0,3,1
517,131066,2024-05-28,Email,App Bug,37.8,0,0,5,1
518,111378,2024-06-03,Phone,Sync Issues,28.8,1,0,5,0
519,56922,2024-04-06,Chat,App Bug,37.2,1,1,4,0
520,117682,2024-09-25,Phone,Shipping Delay,30.7,1,0,5,0
521,84564,2024-01-12,Email,Onboarding/Setup,14.6,1,0,5,0
522,120100,2024-03-12,Chat,Battery Drain,44.4,1,1,5,0
523,118699,2024-02-27,Phone,Strap Replacement,12.8,1,0,5,0
524,144192,2024-09-07,Chat,Strap Replacement,16.4,0,1,4,1
525,168366,2024-07-06,Phone,Battery Drain,18.5,1,0,5,0
526,83677,2024-01-25,Phone,Sync Issues,46.8,1,0,5,0
527,174957,2024-01-24,Chat,Billing,19.5,1,0,5,0
528,35752,2024-09-08,Chat,Battery Drain,46.6,1,1,3,0
529,88134,2024-05-01,Phone,Sync Issues,41.6,1,1,4,0
530,186454,2024-06-05,Chat,Billing,20.2,1,0,5,0
531,166804,2024-01-25,Email,Billing,9.5,1,0,5,0
532,129639,2024-07-16,Email,Shipping Delay,24.1,1,0,4,0
533,148787,2024-05-01,Phone,Strap Replacement,11.4,1,0,5,0
534,26255,2024-08-21,Chat,Sync Issues,32.9,1,0,5,0
535,164297,2024-06-21,Phone,Sync Issues,30.5,1,0,5,0
536,40737,2024-03-30,Chat,Strap Replacement,11.5,1,0,5,0
537,26931,2024-12-15,Phone,Strap Replacement,13.1,1,0,5,0
538,81277,2024-12-28,Chat,Onboarding/Setup,14.6,1,0,5,0
539,184039,2024-11-21,Phone,Shipping Delay,23.5,1,0,5,0
540,120913,2024-07-09,Phone,Shipping Delay,20.0,1,1,3,0
541,58597,2024-11-24,Email,Strap Replacement,14.4,1,0,5,0
542,197518,2024-07-19,Chat,Battery Drain,52.9,1,0,4,0
543,187558,2024-11-05,Email,Strap Replacement,9.6,1,0,5,0
544,47891,2024-09-28,Phone,Sync Issues,53.3,1,0,5,0
545,137320,2024-05-03,Chat,Battery Drain,49.9,1,0,4,0
546,141884,2024-11-22,Phone,App Bug,65.6,1,0,4,0
547,142272,2024-10-31,Chat,Shipping Delay,25.7,1,0,5,0
548,185947,2024-06-12,Chat,Sync Issues,34.7,0,1,5,1
549,87417,2024-04-28,Email,Strap Replacement,12.3,0,0,5,1
550,77022,2024-02-04,Email,Battery Drain,42.9,1,0,5,0
551,28916,2024-06-19,Phone,Shipping Delay,35.0,1,0,4,0
552,141331,2024-04-17,Email,Strap Replacement,15.3,1,0,5,0
553,134560,2024-10-30,Chat,Onboarding/Setup,3.2,1,0,5,0
554,31753,2024-02-26,Chat,Billing,16.3,1,0,5,0
555,182113,2024-09-26,Chat,Onboarding/Setup,12.7,1,0,5,0
556,83813,2024-03-16,Chat,Strap Replacement,12.7,1,0,4,0
557,25285,2024-12-16,Phone,Onboarding/Setup,7.6,1,0,4,0
558,59100,2024-08-08,Email,Sync Issues,19.8,1,0,5,0
559,59822,2024-04-13,Email,Billing,14.0,0,1,3,1
560,75423,2024-03-22,Email,Battery Drain,69.1,1,0,4,0
561,78506,2024-03-23,Chat,App Bug,54.3,0,1,3,1
562,57371,2024-03-23,Chat,Battery Drain,40.4,1,0,5,0
563,155371,2024-12-09,Chat,Onboarding/Setup,12.3,1,0,5,0
564,155992,2024-01-25,Chat,Strap Replacement,13.1,1,0,5,0
565,101167,2024-03-29,Chat,Strap Replacement,13.2,1,0,4,0
566,112738,2024-02-21,Chat,Battery Drain,41.0,1,0,5,0
567,126308,2024-04-29,Chat,Billing,18.8,1,0,5,0
568,159454,2024-09-08,Email,Onboarding/Setup,13.4,1,0,5,0
569,18137,2024-01-08,Chat,Onboarding/Setup,14.4,1,0,4,0
570,73768,2024-06-05,Email,App Bug,51.1,1,1,1,0
571,18610,2024-06-10,Chat,Billing,12.5,1,0,3,0
572,66219,2024-03-14,Email,Strap Replacement,15.3,1,0,5,0
573,128133,2024-09-20,Phone,Billing,11.3,1,0,5,0
574,64981,2024-01-02,Chat,Shipping Delay,18.8,1,0,5,0
575,121950,2024-04-06,Chat,Strap Replacement,9.5,1,0,5,0
576,48841,2024-10-01,Phone,Battery Drain,55.0,0,0,3,1
577,22683,2024-01-20,Email,Billing,8.1,0,1,4,1
578,141105,2024-01-13,Phone,Battery Drain,59.0,1,1,4,0
579,186997,2024-02-24,Chat,Strap Replacement,9.7,1,0,5,0
580,177079,2024-12-14,Phone,Billing,13.8,0,0,5,1
581,6425,2024-04-05,Chat,Sync Issues,20.4,1,0,5,0
582,36075,2024-05-08,Email,App Bug,28.4,1,0,4,0
583,115617,2024-04-10,Email,Strap Replacement,6.8,1,0,5,0
584,7370,2024-10-13,Chat,Strap Replacement,18.7,1,0,4,0
585,102427,2024-01-24,Email,Battery Drain,48.6,1,0,4,0
586,11532,2024-09-23,Chat,Battery Drain,40.9,1,0,5,0
587,174149,2024-08-31,Phone,Billing,19.8,1,1,4,0
588,8558,2024-07-31,Chat,Battery Drain,15.1,1,0,5,0
589,133802,2024-10-04,Email,Strap Replacement,11.7,0,0,5,1
590,97843,2024-10-14,Chat,Battery Drain,67.9,1,0,4,0
591,107829,2024-05-19,Chat,Onboarding/Setup,11.0,1,1,3,0
592,153576,2024-07-26,Chat,Onboarding/Setup,6.2,1,0,5,0
593,87428,2024-09-05,Phone,Strap Replacement,17.4,1,0,4,0
594,68320,2024-01-21,Email,Billing,20.6,1,0,5,0
595,70220,2024-12-07,Phone,Sync Issues,21.7,1,0,5,0
596,80777,2024-08-08,Chat,App Bug,29.2,0,0,5,1
597,56294,2024-04-25,Email,App Bug,28.5,1,0,5,0
598,178529,2024-07-29,Chat,Battery Drain,36.9,1,1,3,0
599,135676,2024-10-31,Email,Strap Replacement,15.5,1,0,5,0
600,183426,2024-08-17,Phone,Sync Issues,53.5,1,0,4,0
601,46264,2024-05-30,Email,App Bug,55.6,1,0,4,0
602,16996,2024-01-24,Phone,Strap Replacement,21.9,1,0,5,0
603,194614,2024-02-15,Email,Sync Issues,25.5,1,0,4,0
604,50514,2024-10-07,Phone,Sync Issues,44.9,1,0,5,0
605,90569,2024-03-01,Phone,Strap Replacement,11.1,1,0,4,0
606,196879,2024-11-09,Chat,App Bug,53.4,0,0,4,1
607,157158,2024-07-31,Chat,Battery Drain,42.7,1,0,5,0
608,159235,2024-11-08,Chat,App Bug,39.3,1,0,5,0
609,131314,2024-10-12,Email,Shipping Delay,18.5,1,0,5,0
610,181721,2024-09-05,Email,Shipping Delay,24.5,1,0,5,0
611,41661,2024-06-14,Chat,Strap Replacement,12.7,1,0,5,0
612,160723,2024-10-18,Phone,Billing,27.0,1,1,4,0
613,124058,2024-09-04,Chat,Strap Replacement,6.4,1,0,4,0
614,83554,2024-11-05,Chat,Sync Issues,28.4,1,0,5,0
615,37092,2024-06-14,Chat,Strap Replacement,6.0,1,1,5,0
616,105103,2024-11-04,Chat,App Bug,25.2,0,0,4,1
617,21756,2024-10-27,Email,Battery Drain,61.4,1,1,3,0
618,140650,2024-01-13,Chat,Shipping Delay,35.1,1,0,5,0
619,137377,2024-08-25,Email,App Bug,21.2,1,0,5,0
620,140369,2024-06-06,Email,Battery Drain,54.7,1,0,5,0
621,1477,2024-01-29,Phone,Onboarding/Setup,3.3,1,0,5,0
622,112162,2024-05-10,Chat,Billing,29.2,1,1,5,0
623,185978,2024-10-18,Chat,Sync Issues,43.6,1,0,4,0
624,1494,2024-10-30,Email,Sync Issues,39.8,1,1,4,0
625,171592,2024-10-07,Chat,Strap Replacement,20.6,1,0,3,0
626,193808,2024-08-03,Email,Sync Issues,35.9,1,0,5,0
627,67126,2024-06-12,Email,Sync Issues,46.3,1,0,3,0
628,69091,2024-03-29,Email,Battery Drain,50.1,0,0,4,1
629,196412,2024-12-06,Chat,Strap Replacement,15.6,1,0,5,0
630,10633,2024-09-18,Phone,App Bug,35.6,1,0,4,0
631,133777,2024-04-10,Chat,Onboarding/Setup,13.3,1,0,5,0
632,127635,2024-03-28,Chat,Battery Drain,41.7,1,1,5,0
633,159459,2024-10-07,Chat,Battery Drain,26.9,1,0,4,0
634,110587,2024-06-12,Chat,Sync Issues,36.4,1,0,5,0
635,48044,2024-04-21,Chat,Strap Replacement,10.8,0,0,4,1
636,121337,2024-12-17,Chat,App Bug,26.0,1,0,5,0
637,114311,2024-06-12,Chat,Battery Drain,64.5,1,1,5,0
638,157703,2024-04-16,Chat,App Bug,41.9,1,0,5,0
639,32479,2024-09-11,Chat,Sync Issues,33.5,1,1,3,0
640,20314,2024-11-10,Chat,Sync Issues,51.2,0,0,5,1
641,32994,2024-07-27,Chat,Shipping Delay,28.9,1,0,5,0
642,182057,2024-03-16,Email,Billing,27.2,1,0,4,0
643,170268,2024-05-19,Chat,Shipping Delay,30.9,1,1,5,0
644,148647,2024-01-02,Phone,Sync Issues,24.0,1,0,5,0
645,26767,2024-06-02,Chat,Battery Drain,25.6,1,1,5,0
646,48324,2024-09-18,Phone,Shipping Delay,28.0,1,0,5,0
647,33294,2024-08-08,Email,Battery Drain,25.9,1,1,5,0
648,115388,2024-11-11,Email,Battery Drain,38.0,1,0,4,0
649,28244,2024-03-16,Chat,Sync Issues,26.3,1,0,5,0
650,182588,2024-10-19,Chat,Strap Replacement,15.5,1,0,5,0
651,85786,2024-11-24,Chat,Battery Drain,66.2,0,0,3,1
652,85550,2024-08-28,Chat,Onboarding/Setup,14.4,1,1,3,0
653,72654,2024-03-11,Chat,Sync Issues,31.1,0,0,5,1
654,139325,2024-05-10,Chat,Sync Issues,30.1,1,0,5,0
655,183276,2024-11-08,Email,Strap Replacement,10.9,1,0,5,0
656,147126,2024-09-09,Email,Sync Issues,37.4,0,0,5,1
657,14673,2024-05-18,Email,Sync Issues,37.9,0,0,5,1
658,165280,2024-08-30,Email,Strap Replacement,16.6,1,0,5,0
659,23945,2024-11-25,Email,Battery Drain,64.9,1,0,5,0
660,96970,2024-05-22,Email,App Bug,42.4,1,1,5,0
661,2588,2024-10-06,Phone,Battery Drain,37.7,1,1,4,0
662,125568,2024-02-01,Email,Battery Drain,35.3,1,0,5,0
663,102709,2024-07-07,Chat,Billing,21.1,1,0,5,0
664,109817,2024-10-05,Phone,App Bug,28.6,0,1,3,1
665,45782,2024-08-07,Phone,Sync Issues,36.8,0,0,5,1
666,91263,2024-01-19,Email,Onboarding/Setup,11.5,1,0,5,0
667,20036,2024-05-25,Email,Shipping Delay,21.9,1,0,5,0
668,40536,2024-07-17,Chat,Billing,30.8,1,0,5,0
669,62518,2024-09-10,Chat,Strap Replacement,13.1,1,0,4,0
670,88158,2024-06-10,Email,Onboarding/Setup,13.2,1,0,5,0
671,49940,2024-09-12,Chat,Strap Replacement,6.9,1,1,4,0
672,81303,2024-03-29,Chat,Battery Drain,54.1,1,0,4,0
673,49919,2024-04-08,Chat,Sync Issues,57.3,1,0,5,0
674,42421,2024-11-28,Email,Shipping Delay,17.7,1,0,5,0
675,753,2024-09-10,Email,Onboarding/Setup,11.7,1,0,4,0
676,6373,2024-03-25,Chat,Billing,10.7,1,0,5,0
677,69469,2024-02-05,Chat,Strap Replacement,11.5,1,1,5,0
678,100288,2024-08-27,Phone,Sync Issues,24.6,1,0,4,0
679,197244,2024-10-16,Phone,Shipping Delay,12.4,0,0,5,1
680,118220,2024-01-28,Chat,Sync Issues,36.8,1,0,5,0
681,120431,2024-09-23,Phone,Sync Issues,45.1,1,0,4,0
682,184472,2024-09-01,Chat,Strap Replacement,16.6,1,0,4,0
683,50309,2024-03-20,Chat,Battery Drain,36.1,1,0,4,0
684,112573,2024-06-29,Chat,Shipping Delay,29.8,1,0,5,0
685,170958,2024-12-06,Phone,App Bug,49.5,0,0,4,1
686,77501,2024-10-10,Chat,Strap Replacement,16.6,1,0,5,0
687,54257,2024-03-21,Email,Shipping Delay,25.5,1,0,5,0
688,445,2024-12-03,Chat,Billing,28.7,1,0,5,0
689,118403,2024-12-31,Phone,Strap Replacement,14.6,1,0,5,0
690,17534,2024-03-24,Email,Strap Replacement,7.8,1,0,5,0
691,162324,2024-04-22,Chat,Onboarding/Setup,9.6,1,0,5,0
692,50214,2024-05-19,Email,App Bug,49.5,1,0,4,0
693,154078,2024-11-10,Chat,Shipping Delay,16.7,0,1,3,1
694,86366,2024-11-27,Chat,Billing,22.6,0,0,5,1
695,123300,2024-05-28,Chat,Strap Replacement,15.2,1,0,5,0
696,34194,2024-01-29,Email,Sync Issues,32.6,1,1,5,0
697,135129,2024-12-24,Chat,Battery Drain,45.2,1,1,3,0
698,173240,2024-05-10,Email,Sync Issues,26.3,1,1,4,0
699,189322,2024-06-03,Email,Sync Issues,39.6,1,0,5,0
700,4807,2024-05-22,Email,Onboarding/Setup,15.6,1,1,4,0
701,132470,2024-01-09,Chat,Billing,19.4,0,0,5,1
702,118092,2024-12-22,Phone,Billing,26.1,1,1,5,0
703,89442,2024-03-18,Chat,Billing,11.0,1,0,4,0
704,138897,2024-06-29,Chat,Battery Drain,67.3,1,0,2,0
705,89644,2024-01-13,Email,Battery Drain,38.4,1,0,5,0
706,62097,2024-01-03,Chat,Sync Issues,24.4,1,0,5,0
707,52866,2024-05-01,Email,App Bug,56.1,1,0,4,0
708,112945,2024-10-11,Email,Onboarding/Setup,13.9,1,0,4,0
709,141146,2024-01-16,Chat,Billing,21.7,1,0,3,0
710,153430,2024-01-13,Email,App Bug,47.8,1,0,5,0
711,164964,2024-10-04,Chat,Strap Replacement,11.1,1,0,4,0
712,156827,2024-01-19,Chat,Sync Issues,52.8,1,0,2,0
713,45849,2024-02-10,Chat,Battery Drain,33.6,1,0,4,0
714,35780,2024-05-19,Chat,Billing,20.4,0,0,4,1
715,75233,2024-11-05,Chat,App Bug,24.6,1,0,4,0
716,145605,2024-01-11,Email,Battery Drain,62.5,1,0,4,0
717,81105,2024-07-14,Email,Strap Replacement,16.3,1,1,4,0
718,182468,2024-12-11,Chat,Sync Issues,44.0,1,0,5,0
719,40141,2024-04-09,Email,Onboarding/Setup,11.2,1,0,5,0
720,18739,2024-11-06,Chat,Onboarding/Setup,11.5,1,0,5,0
721,141888,2024-06-27,Email,Sync Issues,47.2,1,0,5,0
722,69101,2024-11-08,Phone,Strap Replacement,14.8,1,0,5,0
723,134198,2024-04-08,Email,Billing,17.5,0,0,4,1
724,175772,2024-02-15,Phone,Shipping Delay,33.0,1,0,5,0
725,8627,2024-07-02,Phone,Onboarding/Setup,13.3,1,0,5,0
726,45233,2024-12-25,Chat,Billing,20.8,1,1,3,0
727,155593,2024-07-08,Email,Billing,20.7,1,0,4,0
728,37977,2024-09-30,Email,Battery Drain,46.7,1,0,4,0
729,190371,2024-07-15,Chat,Battery Drain,57.8,0,0,5,1
730,182560,2024-04-09,Email,App Bug,33.5,1,0,5,0
731,169018,2024-09-04,Phone,Onboarding/Setup,9.5,1,0,4,0
732,139480,2024-11-20,Email,Battery Drain,56.1,1,1,2,0
733,92021,2024-04-09,Phone,Shipping Delay,28.0,1,0,5,0
734,74400,2024-09-20,Chat,App Bug,8.0,1,0,5,0
735,23338,2024-07-29,Email,Battery Drain,58.8,1,0,5,0
736,188382,2024-10-26,Email,App Bug,66.0,0,0,5,1
737,312,2024-03-16,Chat,Shipping Delay,21.5,1,0,5,0
738,167271,2024-12-17,Email,Battery Drain,29.4,1,0,4,0
739,127960,2024-03-14,Chat,Billing,19.2,1,0,5,0
740,113015,2024-05-05,Chat,Shipping Delay,17.1,1,0,5,0
741,150079,2024-08-02,Email,App Bug,45.1,0,0,5,1
742,163111,2024-01-19,Chat,Shipping Delay,10.9,1,0,4,0
743,144689,2024-03-01,Phone,Onboarding/Setup,13.8,1,0,4,0
744,118347,2024-11-01,Email,Billing,20.8,1,0,5,0
745,59258,2024-09-23,Chat,Onboarding/Setup,11.4,1,0,5,0
746,115207,2024-01-11,Email,Billing,12.3,1,0,4,0
747,13105,2024-04-15,Email,App Bug,39.7,0,1,3,1
748,59183,2024-09-06,Chat,Billing,11.1,0,0,5,1
749,146471,2024-09-05,Phone,Shipping Delay,27.9,0,0,5,1
750,121293,2024-01-26,Chat,App Bug,35.2,1,0,5,0
751,56638,2024-10-09,Chat,Strap Replacement,8.9,1,0,4,0
752,3439,2024-07-02,Chat,Strap Replacement,12.7,1,1,5,0
753,52575,2024-03-19,Email,Sync Issues,34.5,1,1,4,0
754,147730,2024-12-25,Phone,Strap Replacement,6.4,1,0,5,0
755,14935,2024-09-08,Email,Onboarding/Setup,6.2,1,0,5,0
756,160928,2024-05-16,Chat,Battery Drain,75.5,1,0,3,0
757,157704,2024-11-02,Chat,Battery Drain,63.7,1,1,3,0
758,36550,2024-05-05,Chat,Strap Replacement,17.4,1,1,4,0
759,130291,2024-09-03,Chat,Shipping Delay,12.9,1,0,4,0
760,60460,2024-04-02,Chat,Sync Issues,34.5,1,0,5,0
761,29940,2024-01-26,Chat,Billing,21.6,1,0,5,0
762,44143,2024-04-20,Chat,Sync Issues,35.0,1,0,4,0
763,146614,2024-04-23,Chat,Onboarding/Setup,3.9,1,1,3,0
764,5995,2024-07-18,Email,Sync Issues,33.0,1,0,5,0
765,22034,2024-02-17,Email,Battery Drain,34.7,1,0,5,0
766,68132,2024-01-16,Chat,Battery Drain,48.6,1,0,5,0
767,156439,2024-12-23,Chat,Battery Drain,47.0,1,1,4,0
768,85627,2024-09-26,Email,Shipping Delay,7.4,1,1,4,0
769,180549,2024-11-20,Email,Battery Drain,52.3,1,0,4,0
770,158657,2024-10-08,Phone,Billing,17.9,1,0,5,0
771,164030,2024-04-11,Chat,Strap Replacement,14.4,1,0,5,0
772,160524,2024-06-22,Chat,Onboarding/Setup,10.8,1,0,5,0
773,192174,2024-10-19,Chat,Onboarding/Setup,10.0,1,0,5,0
774,114827,2024-07-18,Phone,Strap Replacement,13.4,1,1,3,0
775,122323,2024-12-01,Phone,Battery Drain,42.1,1,0,4,0
776,46399,2024-08-06,Phone,Battery Drain,61.9,1,0,5,0
777,174865,2024-07-30,Chat,Battery Drain,65.7,1,0,3,0
778,149354,2024-11-28,Chat,Sync Issues,41.7,1,0,5,0
779,29296,2024-11-05,Phone,Shipping Delay,9.5,1,0,3,0
780,14442,2024-12-04,Chat,Sync Issues,44.6,1,1,4,0
781,122731,2024-04-26,Email,Strap Replacement,7.9,0,0,4,1
782,152805,2024-08-28,Phone,App Bug,25.4,1,1,4,0
783,185867,2024-01-19,Phone,App Bug,55.5,1,1,3,0
784,61399,2024-03-09,Chat,Battery Drain,41.2,1,0,5,0
785,44427,2024-02-09,Chat,Battery Drain,57.3,1,0,5,0
786,196808,2024-02-13,Phone,Onboarding/Setup,14.7,1,1,5,0
787,174220,2024-11-05,Email,Onboarding/Setup,3.8,1,0,5,0
788,56205,2024-06-13,Chat,Sync Issues,28.5,1,0,5,0
789,188804,2024-12-24,Chat,Billing,15.7,0,0,5,1
790,60851,2024-04-07,Email,Onboarding/Setup,7.6,1,0,5,0
791,192994,2024-10-22,Phone,Sync Issues,48.4,1,0,3,0
792,174893,2024-01-14,Phone,Billing,11.4,0,0,3,1
793,127421,2024-07-03,Phone,Battery Drain,37.0,0,0,5,1
794,52544,2024-08-14,Chat,Sync Issues,39.5,1,0,4,0
795,130134,2024-02-03,Chat,Billing,23.4,1,0,3,0
796,179411,2024-11-04,Email,Billing,16.4,1,0,5,0
797,190439,2024-09-14,Phone,Billing,15.5,1,0,5,0
798,4242,2024-03-14,Chat,Strap Replacement,5.0,1,0,5,0
799,192510,2024-08-17,Email,Sync Issues,43.1,1,0,5,0
800,195321,2024-03-31,Email,Battery Drain,72.1,1,0,2,0
801,74144,2024-03-21,Email,Battery Drain,57.3,0,0,2,1
802,168373,2024-04-19,Phone,Billing,9.2,1,0,3,0
803,150917,2024-08-19,Chat,App Bug,27.0,1,0,4,0
804,81797,2024-04-17,Chat,Onboarding/Setup,7.6,1,0,4,0
805,180591,2024-04-23,Chat,Battery Drain,59.3,1,0,4,0
806,165422,2024-11-07,Chat,Strap Replacement,12.5,1,0,5,0
